productkey,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category
2132,contoso_coffee_maker_5c_e0900_white,contoso,white,75.96,149.0,805,coffee_machines,8,home_appliances
2133,contoso_coffee_maker_4c_e0800_white,contoso,white,66.23,129.9,805,coffee_machines,8,home_appliances
2134,contoso_coffee_maker_superauto_12c_x1250_grey,contoso,grey,546.68,1650.0,805,coffee_machines,8,home_appliances
2135,contoso_coffee_maker_auto_10c_m1000_grey,contoso,grey,343.05,745.99,805,coffee_machines,8,home_appliances
2136,contoso_coffee_maker_12c_m1000_grey,contoso,grey,204.64,445.0,805,coffee_machines,8,home_appliances
2137,contoso_coffee_maker_auto_5c_e0900_grey,contoso,grey,83.1,163.0,805,coffee_machines,8,home_appliances
2138,contoso_coffee_maker_5c_e0900_grey,contoso,grey,75.96,149.0,805,coffee_machines,8,home_appliances
2139,contoso_coffee_maker_4c_e0800_grey,contoso,grey,66.23,129.9,805,coffee_machines,8,home_appliances
2140,adventure_works_coffee_maker_superauto_12c_x125_black,adventure_works,black,546.68,1650.0,805,coffee_machines,8,home_appliances
2141,adventure_works_coffee_maker_auto_10c_m100_black,adventure_works,black,343.05,745.99,805,coffee_machines,8,home_appliances
2142,adventure_works_coffee_maker_12c_m100_black,adventure_works,black,204.64,445.0,805,coffee_machines,8,home_appliances
2143,adventure_works_coffee_maker_auto_5c_e090_black,adventure_works,black,83.1,163.0,805,coffee_machines,8,home_appliances
2144,adventure_works_coffee_maker_5c_e090_black,adventure_works,black,75.96,149.0,805,coffee_machines,8,home_appliances
2145,adventure_works_coffee_maker_4c_e080_black,adventure_works,black,66.23,129.9,805,coffee_machines,8,home_appliances
2146,adventure_works_coffee_maker_superauto_12c_x125_silver,adventure_works,silver,546.68,1650.0,805,coffee_machines,8,home_appliances
2147,adventure_works_coffee_maker_auto_10c_m100_silver,adventure_works,silver,343.05,745.99,805,coffee_machines,8,home_appliances
2148,adventure_works_coffee_maker_12c_m100_silver,adventure_works,silver,204.64,445.0,805,coffee_machines,8,home_appliances
2149,adventure_works_coffee_maker_auto_5c_e090_silver,adventure_works,silver,83.1,163.0,805,coffee_machines,8,home_appliances
2150,adventure_works_coffee_maker_5c_e090_silver,adventure_works,silver,75.96,149.0,805,coffee_machines,8,home_appliances
2151,adventure_works_coffee_maker_4c_e080_silver,adventure_works,silver,66.23,129.9,805,coffee_machines,8,home_appliances
2152,adventure_works_coffee_maker_superauto_12c_x125_white,adventure_works,white,546.68,1650.0,805,coffee_machines,8,home_appliances
2153,adventure_works_coffee_maker_auto_10c_m100_white,adventure_works,white,343.05,745.99,805,coffee_machines,8,home_appliances
2154,adventure_works_coffee_maker_12c_m100_white,adventure_works,white,204.64,445.0,805,coffee_machines,8,home_appliances
2155,adventure_works_coffee_maker_auto_5c_e090_white,adventure_works,white,83.1,163.0,805,coffee_machines,8,home_appliances
2156,adventure_works_coffee_maker_5c_e090_white,adventure_works,white,75.96,149.0,805,coffee_machines,8,home_appliances
2157,adventure_works_coffee_maker_4c_e080_white,adventure_works,white,66.23,129.9,805,coffee_machines,8,home_appliances
2158,adventure_works_coffee_maker_superauto_12c_x125_grey,adventure_works,grey,546.68,1650.0,805,coffee_machines,8,home_appliances
2159,adventure_works_coffee_maker_auto_10c_m100_grey,adventure_works,grey,343.05,745.99,805,coffee_machines,8,home_appliances
2160,adventure_works_coffee_maker_12c_m100_grey,adventure_works,grey,204.64,445.0,805,coffee_machines,8,home_appliances
2161,adventure_works_coffee_maker_auto_5c_e090_grey,adventure_works,grey,83.1,163.0,805,coffee_machines,8,home_appliances
2162,adventure_works_coffee_maker_5c_e090_grey,adventure_works,grey,75.96,149.0,805,coffee_machines,8,home_appliances
2163,adventure_works_coffee_maker_4c_e080_grey,adventure_works,grey,66.23,129.9,805,coffee_machines,8,home_appliances
2164,fabrikam_coffee_maker_superauto_12c_x125_black,fabrikam,black,546.68,1650.0,805,coffee_machines,8,home_appliances
2165,fabrikam_coffee_maker_auto_10c_m100_black,fabrikam,black,343.05,745.99,805,coffee_machines,8,home_appliances
2166,fabrikam_coffee_maker_12c_m100_black,fabrikam,black,204.64,445.0,805,coffee_machines,8,home_appliances
2167,fabrikam_coffee_maker_auto_5c_e090_black,fabrikam,black,83.1,163.0,805,coffee_machines,8,home_appliances
2168,fabrikam_coffee_maker_5c_e090_black,fabrikam,black,75.96,149.0,805,coffee_machines,8,home_appliances
2169,fabrikam_coffee_maker_4c_e080_black,fabrikam,black,66.23,129.9,805,coffee_machines,8,home_appliances
2170,fabrikam_coffee_maker_superauto_12c_x125_silver,fabrikam,silver,546.68,1650.0,805,coffee_machines,8,home_appliances
2171,fabrikam_coffee_maker_auto_10c_m100_silver,fabrikam,silver,343.05,745.99,805,coffee_machines,8,home_appliances
2172,fabrikam_coffee_maker_12c_m100_silver,fabrikam,silver,204.64,445.0,805,coffee_machines,8,home_appliances
2173,fabrikam_coffee_maker_auto_5c_e090_silver,fabrikam,silver,83.1,163.0,805,coffee_machines,8,home_appliances
2174,fabrikam_coffee_maker_5c_e090_silver,fabrikam,silver,75.96,149.0,805,coffee_machines,8,home_appliances
2175,fabrikam_coffee_maker_4c_e080_silver,fabrikam,silver,66.23,129.9,805,coffee_machines,8,home_appliances
2176,fabrikam_coffee_maker_superauto_12c_x125_white,fabrikam,white,546.68,1650.0,805,coffee_machines,8,home_appliances
2177,fabrikam_coffee_maker_auto_10c_m100_white,fabrikam,white,343.05,745.99,805,coffee_machines,8,home_appliances
2178,fabrikam_coffee_maker_12c_m100_white,fabrikam,white,204.64,445.0,805,coffee_machines,8,home_appliances
2179,fabrikam_coffee_maker_auto_5c_e090_white,fabrikam,white,83.1,163.0,805,coffee_machines,8,home_appliances
2180,fabrikam_coffee_maker_5c_e090_white,fabrikam,white,75.96,149.0,805,coffee_machines,8,home_appliances
2181,fabrikam_coffee_maker_4c_e080_white,fabrikam,white,66.23,129.9,805,coffee_machines,8,home_appliances
2182,fabrikam_coffee_maker_superauto_12c_x125_grey,fabrikam,grey,546.68,1650.0,805,coffee_machines,8,home_appliances
2183,fabrikam_coffee_maker_auto_10c_m100_grey,fabrikam,grey,343.05,745.99,805,coffee_machines,8,home_appliances
2184,fabrikam_coffee_maker_12c_m100_grey,fabrikam,grey,204.64,445.0,805,coffee_machines,8,home_appliances
2185,fabrikam_coffee_maker_auto_5c_e090_grey,fabrikam,grey,83.1,163.0,805,coffee_machines,8,home_appliances
2186,fabrikam_coffee_maker_5c_e090_grey,fabrikam,grey,75.96,149.0,805,coffee_machines,8,home_appliances
2187,fabrikam_coffee_maker_4c_e080_grey,fabrikam,grey,66.23,129.9,805,coffee_machines,8,home_appliances
2188,fabrikam_coffee_maker_12c_m100_gold,fabrikam,gold,204.64,445.0,805,coffee_machines,8,home_appliances
2189,fabrikam_coffee_maker_auto_5c_e090_gold,fabrikam,gold,83.1,163.0,805,coffee_machines,8,home_appliances
2190,adventure_works_floor_lamp_x1150_black,adventure_works,black,210.72,635.99,806,lamps,8,home_appliances
2191,adventure_works_floor_lamp_m2150_black,adventure_works,black,155.89,339.0,806,lamps,8,home_appliances
2192,adventure_works_chandelier_m8150_black,adventure_works,black,123.47,268.5,806,lamps,8,home_appliances
2193,adventure_works_chandelier_m6150_black,adventure_works,black,105.76,229.99,806,lamps,8,home_appliances
2194,adventure_works_wall_lamp_e2150_black,adventure_works,black,61.17,119.99,806,lamps,8,home_appliances
2195,adventure_works_wall_lamp_e3150_black,adventure_works,black,52.0,101.99,806,lamps,8,home_appliances
2196,adventure_works_desk_lamp_e1300_black,adventure_works,black,40.76,79.95,806,lamps,8,home_appliances
2197,adventure_works_desk_lamp_e1200_black,adventure_works,black,15.29,29.99,806,lamps,8,home_appliances
2198,adventure_works_floor_lamp_x1150_white,adventure_works,white,210.72,635.99,806,lamps,8,home_appliances
2199,adventure_works_floor_lamp_m2150_white,adventure_works,white,155.89,339.0,806,lamps,8,home_appliances
2200,adventure_works_chandelier_m8150_white,adventure_works,white,123.47,268.5,806,lamps,8,home_appliances
2201,adventure_works_chandelier_m6150_white,adventure_works,white,105.76,229.99,806,lamps,8,home_appliances
2202,adventure_works_wall_lamp_e2150_white,adventure_works,white,61.17,119.99,806,lamps,8,home_appliances
2203,adventure_works_wall_lamp_e3150_white,adventure_works,white,52.0,101.99,806,lamps,8,home_appliances
2204,adventure_works_desk_lamp_e1300_white,adventure_works,white,40.76,79.95,806,lamps,8,home_appliances
2205,adventure_works_desk_lamp_e1200_white,adventure_works,white,15.29,29.99,806,lamps,8,home_appliances
2206,adventure_works_floor_lamp_x1150_silver,adventure_works,silver,210.72,635.99,806,lamps,8,home_appliances
2207,adventure_works_floor_lamp_m2150_silver,adventure_works,silver,155.89,339.0,806,lamps,8,home_appliances
2208,adventure_works_chandelier_m8150_silver,adventure_works,silver,123.47,268.5,806,lamps,8,home_appliances
2209,adventure_works_chandelier_m6150_silver,adventure_works,silver,105.76,229.99,806,lamps,8,home_appliances
2210,adventure_works_wall_lamp_e2150_silver,adventure_works,silver,61.17,119.99,806,lamps,8,home_appliances
2211,adventure_works_wall_lamp_e3150_silver,adventure_works,silver,52.0,101.99,806,lamps,8,home_appliances
2212,adventure_works_desk_lamp_e1300_silver,adventure_works,silver,40.76,79.95,806,lamps,8,home_appliances
2213,adventure_works_desk_lamp_e1200_silver,adventure_works,silver,15.29,29.99,806,lamps,8,home_appliances
2214,adventure_works_floor_lamp_x1150_grey,adventure_works,grey,210.72,635.99,806,lamps,8,home_appliances
2215,adventure_works_floor_lamp_m2150_grey,adventure_works,grey,155.89,339.0,806,lamps,8,home_appliances
2216,adventure_works_chandelier_m8150_grey,adventure_works,grey,123.47,268.5,806,lamps,8,home_appliances
2217,adventure_works_chandelier_m6150_grey,adventure_works,grey,105.76,229.99,806,lamps,8,home_appliances
2218,adventure_works_wall_lamp_e2150_grey,adventure_works,grey,61.17,119.99,806,lamps,8,home_appliances
2219,adventure_works_wall_lamp_e3150_grey,adventure_works,grey,52.0,101.99,806,lamps,8,home_appliances
2220,adventure_works_desk_lamp_e1300_grey,adventure_works,grey,40.76,79.95,806,lamps,8,home_appliances
2221,adventure_works_desk_lamp_e1200_grey,adventure_works,grey,15.29,29.99,806,lamps,8,home_appliances
2222,adventure_works_floor_lamp_x1150_blue,adventure_works,blue,210.72,635.99,806,lamps,8,home_appliances
2223,adventure_works_floor_lamp_m2150_blue,adventure_works,blue,155.89,339.0,806,lamps,8,home_appliances
2224,adventure_works_chandelier_m8150_blue,adventure_works,blue,123.47,268.5,806,lamps,8,home_appliances
2225,adventure_works_chandelier_m6150_blue,adventure_works,blue,105.76,229.99,806,lamps,8,home_appliances
2226,adventure_works_wall_lamp_e2150_blue,adventure_works,blue,61.17,119.99,806,lamps,8,home_appliances
2227,adventure_works_wall_lamp_e3150_blue,adventure_works,blue,52.0,101.99,806,lamps,8,home_appliances
2228,adventure_works_desk_lamp_e1300_blue,adventure_works,blue,40.76,79.95,806,lamps,8,home_appliances
2229,adventure_works_desk_lamp_e1200_blue,adventure_works,blue,15.29,29.99,806,lamps,8,home_appliances
2230,wwi_floor_lamp_x115_black,wide_world_importers,black,210.72,635.99,806,lamps,8,home_appliances
2231,wwi_floor_lamp_m215_black,wide_world_importers,black,155.89,339.0,806,lamps,8,home_appliances
2232,wwi_chandelier_m815_black,wide_world_importers,black,123.47,268.5,806,lamps,8,home_appliances
2233,wwi_chandelier_m615_black,wide_world_importers,black,105.76,229.99,806,lamps,8,home_appliances
2234,wwi_wall_lamp_e215_black,wide_world_importers,black,61.17,119.99,806,lamps,8,home_appliances
2235,wwi_wall_lamp_e315_black,wide_world_importers,black,52.0,101.99,806,lamps,8,home_appliances
2236,wwi_desk_lamp_e130_black,wide_world_importers,black,40.76,79.95,806,lamps,8,home_appliances
2237,wwi_desk_lamp_e120_black,wide_world_importers,black,15.29,29.99,806,lamps,8,home_appliances
2238,wwi_floor_lamp_x115_white,wide_world_importers,white,210.72,635.99,806,lamps,8,home_appliances
2239,wwi_floor_lamp_m215_white,wide_world_importers,white,155.89,339.0,806,lamps,8,home_appliances
2240,wwi_chandelier_m815_white,wide_world_importers,white,123.47,268.5,806,lamps,8,home_appliances
2241,wwi_chandelier_m615_white,wide_world_importers,white,105.76,229.99,806,lamps,8,home_appliances
2242,wwi_wall_lamp_e215_white,wide_world_importers,white,61.17,119.99,806,lamps,8,home_appliances
2243,wwi_wall_lamp_e315_white,wide_world_importers,white,52.0,101.99,806,lamps,8,home_appliances
2244,wwi_desk_lamp_e130_white,wide_world_importers,white,40.76,79.95,806,lamps,8,home_appliances
2245,wwi_desk_lamp_e120_white,wide_world_importers,white,15.29,29.99,806,lamps,8,home_appliances
2246,wwi_floor_lamp_x115_silver,wide_world_importers,silver,210.72,635.99,806,lamps,8,home_appliances
2247,wwi_floor_lamp_m215_silver,wide_world_importers,silver,155.89,339.0,806,lamps,8,home_appliances
2248,wwi_chandelier_m815_silver,wide_world_importers,silver,123.47,268.5,806,lamps,8,home_appliances
2249,wwi_chandelier_m615_silver,wide_world_importers,silver,105.76,229.99,806,lamps,8,home_appliances
2250,wwi_wall_lamp_e215_silver,wide_world_importers,silver,61.17,119.99,806,lamps,8,home_appliances
2251,wwi_wall_lamp_e315_silver,wide_world_importers,silver,52.0,101.99,806,lamps,8,home_appliances
2252,wwi_desk_lamp_e130_silver,wide_world_importers,silver,40.76,79.95,806,lamps,8,home_appliances
2253,wwi_desk_lamp_e120_silver,wide_world_importers,silver,15.29,29.99,806,lamps,8,home_appliances
2254,wwi_floor_lamp_x115_grey,wide_world_importers,grey,210.72,635.99,806,lamps,8,home_appliances
2255,wwi_floor_lamp_m215_grey,wide_world_importers,grey,155.89,339.0,806,lamps,8,home_appliances
2256,wwi_chandelier_m815_grey,wide_world_importers,grey,123.47,268.5,806,lamps,8,home_appliances
2257,wwi_chandelier_m615_grey,wide_world_importers,grey,105.76,229.99,806,lamps,8,home_appliances
2258,wwi_wall_lamp_e215_grey,wide_world_importers,grey,61.17,119.99,806,lamps,8,home_appliances
2259,wwi_wall_lamp_e315_grey,wide_world_importers,grey,52.0,101.99,806,lamps,8,home_appliances
2260,wwi_desk_lamp_e130_grey,wide_world_importers,grey,40.76,79.95,806,lamps,8,home_appliances
2261,wwi_desk_lamp_e120_grey,wide_world_importers,grey,15.29,29.99,806,lamps,8,home_appliances
2262,wwi_floor_lamp_x115_blue,wide_world_importers,blue,210.72,635.99,806,lamps,8,home_appliances
2263,wwi_floor_lamp_m215_blue,wide_world_importers,blue,155.89,339.0,806,lamps,8,home_appliances
2264,wwi_chandelier_m815_blue,wide_world_importers,blue,123.47,268.5,806,lamps,8,home_appliances
2265,wwi_chandelier_m615_blue,wide_world_importers,blue,105.76,229.99,806,lamps,8,home_appliances
2266,wwi_wall_lamp_e215_blue,wide_world_importers,blue,61.17,119.99,806,lamps,8,home_appliances
2267,wwi_wall_lamp_e315_blue,wide_world_importers,blue,52.0,101.99,806,lamps,8,home_appliances
2268,wwi_desk_lamp_e130_blue,wide_world_importers,blue,40.76,79.95,806,lamps,8,home_appliances
2269,wwi_desk_lamp_e120_blue,wide_world_importers,blue,15.29,29.99,806,lamps,8,home_appliances
2270,proseware_floor_lamp_x0115_black,proseware,black,210.72,635.99,806,lamps,8,home_appliances
2271,proseware_floor_lamp_m0215_black,proseware,black,155.89,339.0,806,lamps,8,home_appliances
2272,proseware_chandelier_m0815_black,proseware,black,123.47,268.5,806,lamps,8,home_appliances
2273,proseware_chandelier_m0615_black,proseware,black,105.76,229.99,806,lamps,8,home_appliances
2274,proseware_wall_lamp_e0215_black,proseware,black,61.17,119.99,806,lamps,8,home_appliances
2275,proseware_wall_lamp_e0315_black,proseware,black,52.0,101.99,806,lamps,8,home_appliances
2276,proseware_desk_lamp_e0130_black,proseware,black,40.76,79.95,806,lamps,8,home_appliances
2277,proseware_desk_lamp_e0120_black,proseware,black,15.29,29.99,806,lamps,8,home_appliances
2278,proseware_floor_lamp_x0115_white,proseware,white,210.72,635.99,806,lamps,8,home_appliances
2279,proseware_floor_lamp_m0215_white,proseware,white,155.89,339.0,806,lamps,8,home_appliances
2280,proseware_chandelier_m0815_white,proseware,white,123.47,268.5,806,lamps,8,home_appliances
2281,proseware_chandelier_m0615_white,proseware,white,105.76,229.99,806,lamps,8,home_appliances
2282,proseware_wall_lamp_e0215_white,proseware,white,61.17,119.99,806,lamps,8,home_appliances
2283,proseware_wall_lamp_e0315_white,proseware,white,52.0,101.99,806,lamps,8,home_appliances
2284,proseware_desk_lamp_e0130_white,proseware,white,40.76,79.95,806,lamps,8,home_appliances
2285,proseware_desk_lamp_e0120_white,proseware,white,15.29,29.99,806,lamps,8,home_appliances
2286,proseware_floor_lamp_x0115_silver,proseware,silver,210.72,635.99,806,lamps,8,home_appliances
2287,proseware_floor_lamp_m0215_silver,proseware,silver,155.89,339.0,806,lamps,8,home_appliances
2288,proseware_chandelier_m0815_silver,proseware,silver,123.47,268.5,806,lamps,8,home_appliances
2289,proseware_chandelier_m0615_silver,proseware,silver,105.76,229.99,806,lamps,8,home_appliances
2290,proseware_wall_lamp_e0215_silver,proseware,silver,61.17,119.99,806,lamps,8,home_appliances
2291,proseware_wall_lamp_e0315_silver,proseware,silver,52.0,101.99,806,lamps,8,home_appliances
2292,proseware_desk_lamp_e0130_silver,proseware,silver,40.76,79.95,806,lamps,8,home_appliances
2293,proseware_desk_lamp_e0120_silver,proseware,silver,15.29,29.99,806,lamps,8,home_appliances
2294,proseware_floor_lamp_x0115_grey,proseware,grey,210.72,635.99,806,lamps,8,home_appliances
2295,proseware_floor_lamp_m0215_grey,proseware,grey,155.89,339.0,806,lamps,8,home_appliances
2296,proseware_chandelier_m0815_grey,proseware,grey,123.47,268.5,806,lamps,8,home_appliances
2297,proseware_chandelier_m0615_grey,proseware,grey,105.76,229.99,806,lamps,8,home_appliances
2298,proseware_wall_lamp_e0215_grey,proseware,grey,61.17,119.99,806,lamps,8,home_appliances
2299,proseware_wall_lamp_e0315_grey,proseware,grey,52.0,101.99,806,lamps,8,home_appliances
2300,proseware_desk_lamp_e0130_grey,proseware,grey,40.76,79.95,806,lamps,8,home_appliances
2301,proseware_desk_lamp_e0120_grey,proseware,grey,15.29,29.99,806,lamps,8,home_appliances
2302,proseware_floor_lamp_x0115_blue,proseware,blue,210.72,635.99,806,lamps,8,home_appliances
2303,proseware_floor_lamp_m0215_blue,proseware,blue,155.89,339.0,806,lamps,8,home_appliances
